ID	class	tweet
641648153842839552	positive	Here's the AM message form PFBC this Sunday for those away for Labor Day..."Web of Lies" in Acts 5:6-11 https://t.co/qjZjRxlNHV via @YouTube
641648904447086592	positive	Your Labor Day wknd sounds great&amp;all, but did YOU spend the 1st 5mins of The Rocketeer explaining Wild Hearts Can't Be Broken to your BF?
641649622516043776	positive	It may be past Labor Day, but our new participant t-shirt celebrates an endless summer here in the Ocean State.... http://t.co/e4xuK2sEiA
641650142827950080	positive	@PittsfordDad There is a one day delay due to Labor day for the 14534 area. If your normal service day is Wednesday service will (1/2)
641653593263722496	positive	Just because you asked for it... LABOR DAY SALES now last until TOMORROW!! There'll be no second chances HURRY UP! http://t.co/2KwGgdbklO
641653805155778560	positive	Vice President Biden, who is contemplating a 2016 presidential bid, on Monday kicked off a Labor Day parade in Pittsburgh with a fiery,
641657792542179328	positive	Soaking up the last of the summer sun. Happy Labor Day! #WeDontSweatWeGlisten https://t.co/PiZmKYuQwN...
641661580304711682	neutral	How it's already Wednesday when it was Labor Day like yesterday tf Bruh life needs to chill.
641663607286181888	positive	Labor day has come and gone...which means FALL is here! Sunday School starts THIS Sunday! UES and WV locations http://t.co/iLht1XoL7n
626735813125111808	positive	C'mon Lexus! I believe in you! "Lexus will show its hoverboard in action on August 5th" http://t.co/3qT5F5QjiI #tech
626823709299449856	neutral	yo @samsheffer just realized the Lexus hoverboard release is on the 5th. just FYI (Vergecast???)
627064813043085312	neutral	Lexus announces new RC200t coupe with 241bhp turbo power:         News          31 Jul, 2015    Lexus... http://t.co/IBo3oX7ris
627145332376219648	neutral	I told brionna sierra my sister n lexus we all corny lbs Lexus was first thoo I was 2nd just movn now tho so idc lbs
627193526082670592	neutral	sitting next to 15 yr olds at northpark talking about whether they want a Mercedes or Lexus for their 16th bday wow the struggle is so real
627288821101666304	neutral	@Niiquee_DatBaby you as well . People say they don't think Ima make it until the 22nd . It's crazy how me you and Lexus is back to back .
627482421097820160	positive	The Ford GT has won its 2nd VLN race at the Nordschleife, Lexus of @TeamFBR is 2nd in front of Walkenhorst BMW Z4 http://t.co/B6vhVfNfMd
627636326381129728	positive	Witness the impossible. The Hoverboard is about to become a reality. On the 5th of August 2015, Lexus will unveil... http://t.co/5HNI9zO68t
628223365640286208	positive	At long last, Lexus has developed a hoverboard, the 'Slide,' to be tested in public for the first time on Wed. http://t.co/usAKFSvvpv
628232366859907072	positive	Lexus will be fully unveiling it's Slide Hoverboard on August 5th! We're definitely excited to see what other... http://t.co/AguFT2PrCz
628346967429677056	positive	Happy Monday &amp; Happy LEXUS BONUS!!! Congrats to the Craft family on qualifying for their FREE LEXUS!! http://t.co/MA2ASvOjQF
628528145029836800	positive	So tomorrow is when Lexus are meant to be launching their hover board. Can't wait to see whether it is legit or a PR campaign. #Hoverboard
628668741304352768	positive	Lexus : LEXUS HOVERBOARD RIDE REVEALED - Following the unveiling of the Lexus Hoverboard in June, the luxury autom... http://t.co/s8kzYM5kaz
628688794582142976	positive	Toyota's luxury brand Lexus said Wednesday it has created a hoverboard. Yes, a hoverboard -- as in something that... http://t.co/zUFRuDL92W
628734659338223616	positive	DTN USA: Lexus Takes the Wraps Off Its Mysterious Hoverboard: This Lexus hoverboard may not be the "Back to th... http://t.co/VVK1mKxQHM
628911614213910528	positive	Lexus built a hoverboard (and a special track to ride it on), just in time for Marty McFly's arrival on 21st... http://t.co/yvBZ5QpEPa
628925997883256832	positive	Lexus, Mercedes, Harleys, Hayabusa all at the 11th Annual Car &amp; Bike Show this Saturday
628966478662860800	positive	Great Scott! Lexus reveals hoverboard, but you can't buy it: Lexus revealed on Tuesday a 30 second teaser that... http://t.co/8qJUmyaTK7
628983789709074435	neutral	Ok. So it might be an ad for Lexus or at least their design team. But this is cool. Make sure to watch the 2nd video https://t.co/L1mSLXHO4N
629029017602101248	positive	Have you dreamed about riding a hoverboard? Lexus may deliver! #hoverboard #Lexus #innovate  http://t.co/5S9IBo28pG @WIRED
629165177561182208	positive	Lexus and their new Hoverboard launched with this incredible video - thanks to our mates at @Carsguide http://t.co/e49wf6WUtb
629186753157595138	positive	Is the future finally here? Lexus may have the hoverboard of your dreams ? video  http://t.co/hJf3Z1ou97
629243826343821312	positive	Lexus limo 2 work! Use my #Uber promo code, suec641ue, &amp; get AED60 off up 1st ride. Get it at https://t.co/BHGK9xcg71 http://t.co/ReuXJKTyRi
629375147116343297	positive	Lexus may have brought us into the next #transportation era with the new Lexus slide- a flying #Hoverboard https://t.co/EPhnfvKalK
629378539956084736	positive	Same Flag, Two Ships? Lexus May Add Second Flagship Model: Lexus may be poised to flesh out the upper echelon ... http://t.co/wEiAEUyyHf
629378653822922752	positive	#Autocar Lexus may be poised to flesh out the upper echelon of its model range with a second flagship model th...  http://t.co/fNTiHO3FQw
629526665920548864	neutral	Tech News Lexus' Fancy Board Really Hovers, but It's Just for Show: Lexus on Tuesday presented the final video... http://t.co/SAtAH56yB2
629576589903306753	positive	@davewill3108 The Toyota version would be un-breakable the Lexus would prob have better climate control may not be a big issue in this case?
629636241777119232	neutral	.@washingtonpost alleges that Lexus dealers are besieged with haggling-averse millennials eager to pay asking price: http://t.co/F1W7P2MHBL
629655485168271361	positive	Come and visit @officiallexusuk Lexus vehicle display in Spinningfields to see the Lexus #NX #RCF #GSF and #LFA from today until Saturday!
629658581760122880	neutral	Fun Fact Friday: The engine used in the Lexus LFA (4.8 Litre V10), is two times lighter than an ordinary Lexus... http://t.co/bST63TabZG
630007944885702656	negative	@Lexus just told by @MotorWorldLexus no loaner car until the 27th great Lexus experience.Definitely not the expectation that was set at sale
630289190341750784	positive	Do you think setup on the Lexus favoured the 1st driver ??? @RacecarEngineer @brucejoracer1
630379456331427840	positive	@Head_Gunner Does Lexus truck Monday mean you got a Lexus this Monday?
630642014720237569	positive	Lexus builds a hoverboard for BTTF's 30th. Not investment related however the video on page 2 is well worth a watch: http://t.co/GyyKVo6Y5r
630816846736834560	positive	@Lexus Sunday was a much better for the Lexus tent, fans were AWESOME so we all at the @CudaChamp appreciate the improvement! Thanks y'all!
630848798663774208	neutral	Hmm,  what do you think? Lexus may eliminate the haggle with buying new cars soon: http://t.co/AqcfScFfKs #autos
630928009478864897	neutral	Lexus may change how it sells cars because it finds millennials hate to haggle http://t.co/7G4NFdJvMx (Business) #newzealand #nznews
630956549771501568	positive	I'm ready to sponsor! I want SIX LEXUS earners by December! Will this be you? Wouldn't it be awesome to have one... http://t.co/3kYnX3evGQ
631261049166135296	positive	Lexus may have made the first ever #hoverboard but #BMW made the hoverdrift in this #e30 #carporn #lexus http://t.co/4wjYiSYZaS
631389386408632320	positive	Oh u want me to take the Lexus tomorrow uhhhh yea dats my car too of course I will
631399686994169856	positive	@D1S0R13NT I like the 3 better. &amp; actually, based on 2015 consumer reports, Mazda's ranked 2nd in best car brands.A few points behind Lexus
632017297490710528	neutral	Lexus may try again with a luxury coupe http://t.co/PjOeC3Y3nv #EB5
632165457513070593	positive	#Hydrogen Car News Lexus may reveal a new hydrogen fuel cell car: Lexus has plans to reveal the new ge... http://t.co/Hfp92A0zXx #carkit
632197781965438976	neutral	Good grief - over in Italy cars are literally melting in the sun! Not a Lexus, mind. http://t.co/GIWLnDjPZC http://t.co/ykWy4hY3a0
632341630784147456	neutral	Night Crumbs: The Nanny and the Lexus that may or may not have been bought with Ben Affle... http://t.co/PNsLekpYJE follow @mescana 4mor
632353183352795136	neutral	Let me tell you about the experience I just had... so me and Lexus said bye for the final time before I leave tomorrow. Let me describe
632402659488591872	positive	Momma want me back home, man I want a Lexus by December!
634736721536634881	neutral	F-Sport Friday with CT200h F-Sport. This Lexus eats asphalt, sips fuel. http://t.co/wNGT4ByHoj
634822477865189377	positive	@sineadbleu well Lexus is taking us all to six flags next Sunday so I had to do it now so I could go on over there lol
634848676763049984	neutral	@slxmzilla oh, hey Lexus, i think i may be going to FIT for college, basically the Florida version of MIT, if i cant get in there or Drexel.
635134387143770112	positive	Don't miss the Golden Opportunity Sales Event going on at Lexus of Akron-Canton now through September 8th!... http://t.co/MvaDGinBqF
635198718988406784	neutral	My 18 year old best friend died yesterday. Her name is Lexus. She no longer suffers from old age may her spirit fly were it wants too.
636076187102629888	positive	Take the 1st step to purchase your dream Lexus. Contact our F&amp;I Department to find out how you can apply for finance http://t.co/WxeHwOhEdy
636295696681861120	positive	REPORT: Thrilled to announce @EricPincus will join the guys tomorrow morning. If you see him driving a Lexus, it definitely wasn't us.
636385037319933952	positive	I wonder if lacy and Lexus want to come to church Sunday .
636644789333716992	positive	Goodnight everybody. We'll be back tomorrow morning at 7 to answer any Lexus questions you may have. ^KS
636681350947299328	positive	Lexus : ES 300 Black with Tan interior:  $600.00 (0 Bids)End Date: Wednesday Sep-2-2015 9:15:43 PDTBuy It Now ...  http://t.co/qLD8zRAM38
636904425714515968	negative	Photo: Someone fired a few shots in the 1400 block of Pollock Street on Wednesday night. Lexus took a... http://t.co/zKNzFVRVmF
637343421527642112	positive	Is this the ultimate guide to detailing your car? It may very well be, courtesy of Lexus: http://t.co/xaBpkq4nkI http://t.co/jv9DFTvvwD
637600991362347009	neutral	On Friday I heard from the paddock talk that Nissan considers a 5 stop strategy while Lexus &amp; Honda were still uncertain. #supergt
637661763354300416	positive	This weekend is a #GoldenOpportunity to get the Lexus you've been dreaming about all summer! Come see us! We're open today and tomorrow!
638117795683667970	positive	Save the date September 15th FB family. . If you would like to find out how you can earn a Free Lexus join me and... http://t.co/0TRkQGqp47
638451103835815941	neutral	He once gave a smelly tramp a quid for a bag of chips who may or may not have urinated next to a Lexus earlier that day. suggestacorbynsmear
638497359081533440	neutral	a Lexus in Oct '10 works for allege undercover FBI Agent 12 midnight note my neighbor across the street from my home on Kenbrook have Lexus
638572838874705921	positive	This is the 8th free Lexus earner on our team. Over the moon excited for Terri and Jason! #dreambig #livehappy http://t.co/P4sK0HeI0i
639046352026992640	positive	Join me tomorrow night (Thurs.) at Lexus of Santa Fe at 6 PM to find out how you too can own or lease a FREE... http://t.co/M1lbZJnyRW
639166984152702976	positive	Man I want a Lexus by December
639476284125372416	neutral	Hmm. Lexus may be entering the Aussie V8 Supercars scene soon. I think it would be pretty mad to see an RC F V8 Supercar.
639537323995074560	negative	@DIRECTVService that Lexus commercial froze up my sat box AGAIN. What is going on? http://t.co/pc5PzZSV25
639659763576520704	neutral	@mddxo we getting them tomorrow so just give to Lexus
